date	code	n
2025-04-26	1-E86.0	4
2025-04-26	1-E86.1	1
2025-04-26	1-E87.0	3
2025-04-26	1-E87.1	9
2025-04-26	1-E87.2	1
2025-04-26	1-E87.20	1
2025-04-26	1-E87.29	4
2025-04-26	1-E87.5	9
2025-04-26	1-E87.6	12
2025-04-26	1-E87.70	3
2025-04-26	1-E87.79	2
2025-04-26	1-H60.02	1
2025-04-26	1-H60.11	1
2025-04-26	1-L03.114	1
2025-04-26	1-L03.115	3
2025-04-26	1-L03.116	4
2025-04-26	1-L03.119	1
2025-04-26	1-L03.211	1
2025-04-26	1-L03.213	1
2025-04-26	1-L03.315	1
2025-04-26	1-L03.90	5
2025-04-26	1-M62.82	2
2025-04-26	1-M79.89	7
2025-04-26	1-N17.1	1
2025-04-26	1-N17.9	39
2025-04-26	1-R41.0	4
2025-04-26	1-R41.3	1
2025-04-26	1-R41.82	23
2025-04-26	1-R41.89	1
2025-04-26	1-R50.81	1
2025-04-26	1-R50.9	17
2025-04-26	1-R53.1	17
2025-04-26	1-R53.81	2
2025-04-26	1-R53.83	3
2025-04-26	1-R55	22
2025-04-26	1-S81.801S	1
2025-04-26	1-other	1541
2025-04-27	0-B08.4	8
2025-04-27	0-B08.5	2
2025-04-27	0-B34.1	2
2025-04-27	0-B97.11	1
2025-04-27	0-E86	2
2025-04-27	0-E86.0	7
2025-04-27	0-E87.1	2
2025-04-27	0-E87.20	2
2025-04-27	0-E87.5	4
2025-04-27	0-E87.6	10
2025-04-27	0-E87.70	1
2025-04-27	0-E87.79	1
2025-04-27	0-H60.00	1
2025-04-27	0-H60.11	1
2025-04-27	0-H60.312	1
2025-04-27	0-H60.391	3
2025-04-27	0-H60.501	1
2025-04-27	0-H60.502	2
2025-04-27	0-H60.503	2
2025-04-27	0-H60.90	8
2025-04-27	0-H60.91	2
2025-04-27	0-H60.92	1
2025-04-27	0-L03.011	4
2025-04-27	0-L03.012	6
2025-04-27	0-L03.019	2
2025-04-27	0-L03.031	1
2025-04-27	0-L03.039	1
2025-04-27	0-L03.114	4
2025-04-27	0-L03.115	3
2025-04-27	0-L03.116	7
2025-04-27	0-L03.119	3
2025-04-27	0-L03.211	4
2025-04-27	0-L03.213	7
2025-04-27	0-L03.221	1
2025-04-27	0-L03.313	1
2025-04-27	0-L03.316	1
2025-04-27	0-L03.818	2
2025-04-27	0-L03.90	13
2025-04-27	0-L55.9	1
2025-04-27	0-L74.0	1
2025-04-27	0-M62.82	3
2025-04-27	0-M79.89	16
2025-04-27	0-N17.9	9
2025-04-27	0-R41.3	2
2025-04-27	0-R41.82	19
2025-04-27	0-R50.81	2
2025-04-27	0-R50.82	1
2025-04-27	0-R50.9	66
2025-04-27	0-R53	1
2025-04-27	0-R53.1	32
2025-04-27	0-R53.81	2
2025-04-27	0-R53.83	10
2025-04-27	0-R55	73
2025-04-27	0-S81.801A	2
2025-04-27	0-S81.811A	1
2025-04-27	0-S81.812A	2
2025-04-27	0-S81.819A	1
2025-04-27	0-S91.009A	1
2025-04-27	0-S91.109A	1
2025-04-27	0-S91.112A	1
2025-04-27	0-S91.119A	2
2025-04-27	0-S91.209A	1
2025-04-27	0-S91.309A	1
2025-04-27	0-S91.311A	5
2025-04-27	0-S91.312A	1
2025-04-27	0-S91.331A	1
2025-04-27	0-S91.332A	2
2025-04-27	0-S91.339A	1
2025-04-27	0-W57.XXXA	7
2025-04-27	0-other	7933
2025-04-27	1-E86.0	4
2025-04-27	1-E87.0	1
2025-04-27	1-E87.1	11
2025-04-27	1-E87.2	1
2025-04-27	1-E87.20	3
2025-04-27	1-E87.29	3
2025-04-27	1-E87.3	2
2025-04-27	1-E87.5	9
2025-04-27	1-E87.6	6
2025-04-27	1-E87.70	2
2025-04-27	1-E87.79	1
2025-04-27	1-L03.011	1
2025-04-27	1-L03.012	1
2025-04-27	1-L03.114	2
2025-04-27	1-L03.115	3
2025-04-27	1-L03.116	1
2025-04-27	1-L03.119	3
2025-04-27	1-L03.211	2
2025-04-27	1-L03.213	1
2025-04-27	1-L03.90	5
2025-04-27	1-M62.82	3
2025-04-27	1-M79.89	7
2025-04-27	1-N17.0	1
2025-04-27	1-N17.9	26
2025-04-27	1-R41.82	30
2025-04-27	1-R50.81	2
2025-04-27	1-R50.9	17
2025-04-27	1-R53.1	16
2025-04-27	1-R53.81	4
2025-04-27	1-R55	27
2025-04-27	1-S81.802A	1
2025-04-27	1-S91.209A	1
2025-04-27	1-S91.302D	1
2025-04-27	1-S91.309A	1
2025-04-27	1-other	1452
2025-04-28	0-B08.1	3
2025-04-28	0-B08.4	12
2025-04-28	0-B08.5	4
2025-04-28	0-B34.1	9
2025-04-28	0-B97.11	1
2025-04-28	0-E86.0	23
2025-04-28	0-E87.0	1
2025-04-28	0-E87.1	2
2025-04-28	0-E87.5	10
2025-04-28	0-E87.6	12
2025-04-28	0-E87.70	4
2025-04-28	0-H60.00	1
2025-04-28	0-H60.01	1
2025-04-28	0-H60.312	1
2025-04-28	0-H60.391	1
2025-04-28	0-H60.392	2
2025-04-28	0-H60.501	2
2025-04-28	0-H60.502	7
2025-04-28	0-H60.503	1
2025-04-28	0-H60.90	7
2025-04-28	0-H60.92	3
2025-04-28	0-H60.93	2
2025-04-28	0-L03.011	1
2025-04-28	0-L03.012	9
2025-04-28	0-L03.019	4
2025-04-28	0-L03.031	1
2025-04-28	0-L03.032	1
2025-04-28	0-L03.039	2
2025-04-28	0-L03.113	1
2025-04-28	0-L03.114	1
2025-04-28	0-L03.115	8
2025-04-28	0-L03.116	9
2025-04-28	0-L03.119	7
2025-04-28	0-L03.211	3
2025-04-28	0-L03.213	10
2025-04-28	0-L03.221	1
2025-04-28	0-L03.311	1
2025-04-28	0-L03.313	1
2025-04-28	0-L03.314	1
2025-04-28	0-L03.316	1
2025-04-28	0-L03.90	24
2025-04-28	0-L23.7	1
2025-04-28	0-L55.9	1
2025-04-28	0-L74.0	1
2025-04-28	0-M62.82	1
2025-04-28	0-M79.89	50
2025-04-28	0-N17.9	21
2025-04-28	0-R41.0	4
2025-04-28	0-R41.2	1
2025-04-28	0-R41.3	1
2025-04-28	0-R41.82	18
2025-04-28	0-R41.89	1
2025-04-28	0-R50.81	3
2025-04-28	0-R50.83	1
2025-04-28	0-R50.9	83
2025-04-28	0-R53.1	51
2025-04-28	0-R53.81	5
2025-04-28	0-R53.83	20
2025-04-28	0-R55	114
2025-04-28	0-S81.801A	1
2025-04-28	0-S81.802A	1
2025-04-28	0-S81.811A	2
2025-04-28	0-S81.819A	2
2025-04-28	0-S81.839A	1
2025-04-28	0-S91.002A	1
2025-04-28	0-S91.012A	1
2025-04-28	0-S91.209A	1
2025-04-28	0-S91.301A	1
2025-04-28	0-S91.302A	1
2025-04-28	0-S91.302S	1
2025-04-28	0-S91.312A	1
2025-04-28	0-S91.319A	1
2025-04-28	0-S91.321A	1
2025-04-28	0-S91.331A	1
2025-04-28	0-W57.XXXA	16
2025-04-28	0-other	10647
2025-04-28	1-E86	1
2025-04-28	1-E86.0	7
2025-04-28	1-E86.1	1
2025-04-28	1-E87.0	11
2025-04-28	1-E87.1	16
2025-04-28	1-E87.2	4
2025-04-28	1-E87.20	7
2025-04-28	1-E87.29	2
2025-04-28	1-E87.4	1
2025-04-28	1-E87.5	10
2025-04-28	1-E87.6	12
2025-04-28	1-E87.70	4
2025-04-28	1-E87.8	1
2025-04-28	1-L03.011	1
2025-04-28	1-L03.114	1
2025-04-28	1-L03.115	3
2025-04-28	1-L03.116	7
2025-04-28	1-L03.119	1
2025-04-28	1-L03.211	1
2025-04-28	1-L03.312	1
2025-04-28	1-L03.313	1
2025-04-28	1-L03.90	7
2025-04-28	1-M62.82	4
2025-04-28	1-M79.81	1
2025-04-28	1-M79.89	9
2025-04-28	1-N17.1	1
2025-04-28	1-N17.2	1
2025-04-28	1-N17.8	2
2025-04-28	1-N17.9	44
2025-04-28	1-R41.0	8
2025-04-28	1-R41.82	36
2025-04-28	1-R41.89	1
2025-04-28	1-R41.9	1
2025-04-28	1-R50.9	16
2025-04-28	1-R53.1	28
2025-04-28	1-R53.2	1
2025-04-28	1-R53.81	4
2025-04-28	1-R53.83	1
2025-04-28	1-R55	51
2025-04-28	1-S81.801A	1
2025-04-28	1-S91.302S	1
2025-04-28	1-other	2085
2025-04-29	0-B08.20	1
2025-04-29	0-B08.4	8
2025-04-29	0-B08.5	3
2025-04-29	0-B34.1	6
2025-04-29	0-B97.19	1
2025-04-29	0-E86.0	13
2025-04-29	0-E86.1	1
2025-04-29	0-E87.1	10
2025-04-29	0-E87.20	1
2025-04-29	0-E87.5	12
2025-04-29	0-E87.6	17
2025-04-29	0-E87.70	4
2025-04-29	0-E87.8	1
2025-04-29	0-H60.02	1
2025-04-29	0-H60.11	1
2025-04-29	0-H60.312	1
2025-04-29	0-H60.392	1
2025-04-29	0-H60.501	5
2025-04-29	0-H60.502	3
2025-04-29	0-H60.503	1
2025-04-29	0-H60.509	1
2025-04-29	0-H60.592	1
2025-04-29	0-H60.61	1
2025-04-29	0-H60.90	5
2025-04-29	0-L03.011	7
2025-04-29	0-L03.012	2
2025-04-29	0-L03.019	4
2025-04-29	0-L03.031	1
2025-04-29	0-L03.032	1
2025-04-29	0-L03.039	1
2025-04-29	0-L03.113	3
2025-04-29	0-L03.114	1
2025-04-29	0-L03.115	6
2025-04-29	0-L03.116	6
2025-04-29	0-L03.119	3
2025-04-29	0-L03.211	3
2025-04-29	0-L03.213	7
2025-04-29	0-L03.317	2
2025-04-29	0-L03.818	1
2025-04-29	0-L03.90	18
2025-04-29	0-L23.7	1
2025-04-29	0-L55.9	3
2025-04-29	0-L74.0	2
2025-04-29	0-M62.82	2
2025-04-29	0-M79.89	57
2025-04-29	0-N17.9	18
2025-04-29	0-R41.0	3
2025-04-29	0-R41.3	4
2025-04-29	0-R41.81	1
2025-04-29	0-R41.82	23
2025-04-29	0-R41.9	1
2025-04-29	0-R50.83	1
2025-04-29	0-R50.9	73
2025-04-29	0-R53.1	39
2025-04-29	0-R53.81	4
2025-04-29	0-R53.83	14
2025-04-29	0-R55	106
2025-04-29	0-S81.801D	1
2025-04-29	0-S81.802A	4
2025-04-29	0-S81.812A	5
2025-04-29	0-S81.819A	2
2025-04-29	0-S91.009A	1
2025-04-29	0-S91.051A	1
2025-04-29	0-S91.052A	1
2025-04-29	0-S91.301A	1
2025-04-29	0-S91.302A	1
2025-04-29	0-S91.309A	2
2025-04-29	0-S91.311A	4
2025-04-29	0-S91.319A	3
2025-04-29	0-S91.331A	1
2025-04-29	0-S91.332A	2
2025-04-29	0-W57.XXXA	11
2025-04-29	0-W57.XXXD	1
2025-04-29	0-other	9865
2025-04-29	1-B34.1	1
2025-04-29	1-E86.0	8
2025-04-29	1-E86.1	2
2025-04-29	1-E87.0	5
2025-04-29	1-E87.1	14
2025-04-29	1-E87.2	1
2025-04-29	1-E87.20	4
2025-04-29	1-E87.29	3
2025-04-29	1-E87.5	13
2025-04-29	1-E87.6	13
2025-04-29	1-E87.70	4
2025-04-29	1-L03.113	1
2025-04-29	1-L03.114	1
2025-04-29	1-L03.115	6
2025-04-29	1-L03.116	1
2025-04-29	1-L03.119	3
2025-04-29	1-L03.211	1
2025-04-29	1-L03.213	1
2025-04-29	1-L03.314	1
2025-04-29	1-L03.317	1
2025-04-29	1-L03.90	5
2025-04-29	1-M62.82	9
2025-04-29	1-M79.89	8
2025-04-29	1-N17.0	1
2025-04-29	1-N17.9	49
2025-04-29	1-R41.0	2
2025-04-29	1-R41.82	34
2025-04-29	1-R41.89	2
2025-04-29	1-R50.81	1
2025-04-29	1-R50.9	16
2025-04-29	1-R53.1	19
2025-04-29	1-R53.81	8
2025-04-29	1-R53.83	2
2025-04-29	1-R55	38
2025-04-29	1-S81.801A	1
2025-04-29	1-S81.831A	1
2025-04-29	1-S81.832A	1
2025-04-29	1-S91.109A	1
2025-04-29	1-S91.109D	1
2025-04-29	1-S91.302A	1
2025-04-29	1-S91.309A	1
2025-04-29	1-S91.339A	1
2025-04-29	1-other	1975
2025-04-30	0-B08.1	3
2025-04-30	0-B08.4	3
2025-04-30	0-B34.1	4
2025-04-30	0-E86.0	17
2025-04-30	0-E87.0	1
2025-04-30	0-E87.1	6
2025-04-30	0-E87.20	1
2025-04-30	0-E87.5	10
2025-04-30	0-E87.6	5
2025-04-30	0-E87.70	5
2025-04-30	0-E87.8	3
2025-04-30	0-H60.01	2
2025-04-30	0-H60.02	2
2025-04-30	0-H60.311	1
2025-04-30	0-H60.312	1
2025-04-30	0-H60.391	1
2025-04-30	0-H60.501	3
2025-04-30	0-H60.503	1
2025-04-30	0-H60.90	3
2025-04-30	0-H60.91	1
2025-04-30	0-H60.92	1
2025-04-30	0-L03.011	5
2025-04-30	0-L03.012	6
2025-04-30	0-L03.031	2
2025-04-30	0-L03.032	4
2025-04-30	0-L03.039	1
2025-04-30	0-L03.113	2
2025-04-30	0-L03.114	4
2025-04-30	0-L03.115	5
2025-04-30	0-L03.116	6
2025-04-30	0-L03.119	2
2025-04-30	0-L03.211	5
2025-04-30	0-L03.213	13
2025-04-30	0-L03.311	1
2025-04-30	0-L03.818	1
2025-04-30	0-L03.90	13
2025-04-30	0-M62.82	4
2025-04-30	0-M79.89	32
2025-04-30	0-N17.2	1
2025-04-30	0-N17.8	1
2025-04-30	0-N17.9	14
2025-04-30	0-R41.0	9
2025-04-30	0-R41.3	3
2025-04-30	0-R41.82	27
2025-04-30	0-R50.81	1
2025-04-30	0-R50.9	86
2025-04-30	0-R53	2
2025-04-30	0-R53.1	38
2025-04-30	0-R53.81	4
2025-04-30	0-R53.82	1
2025-04-30	0-R53.83	14
2025-04-30	0-R55	106
2025-04-30	0-S81.811A	1
2025-04-30	0-S81.812A	2
2025-04-30	0-S81.819A	1
2025-04-30	0-S91.011A	2
2025-04-30	0-S91.019A	1
2025-04-30	0-S91.205A	1
2025-04-30	0-S91.209A	1
2025-04-30	0-S91.211A	1
2025-04-30	0-S91.302D	1
2025-04-30	0-S91.309A	1
2025-04-30	0-S91.319A	1
2025-04-30	0-S91.321A	1
2025-04-30	0-S91.331A	1
2025-04-30	0-S91.331D	1
2025-04-30	0-W57.XXXA	7
2025-04-30	0-other	9757
2025-04-30	1-E86	2
2025-04-30	1-E86.0	7
2025-04-30	1-E86.1	2
2025-04-30	1-E87.0	1
2025-04-30	1-E87.1	18
2025-04-30	1-E87.2	1
2025-04-30	1-E87.20	7
2025-04-30	1-E87.29	2
2025-04-30	1-E87.5	12
2025-04-30	1-E87.6	9
2025-04-30	1-E87.70	7
2025-04-30	1-E87.8	2
2025-04-30	1-L03.031	1
2025-04-30	1-L03.113	1
2025-04-30	1-L03.115	8
2025-04-30	1-L03.116	1
2025-04-30	1-L03.119	2
2025-04-30	1-L03.211	2
2025-04-30	1-L03.221	1
2025-04-30	1-L03.317	1
2025-04-30	1-L03.90	7
2025-04-30	1-M62.82	3
2025-04-30	1-M79.89	7
2025-04-30	1-N17.0	2
2025-04-30	1-N17.9	51
2025-04-30	1-R41.0	8
2025-04-30	1-R41.3	1
2025-04-30	1-R41.82	35
2025-04-30	1-R41.89	1
2025-04-30	1-R50.82	1
2025-04-30	1-R50.9	20
2025-04-30	1-R53.1	21
2025-04-30	1-R53.81	4
2025-04-30	1-R53.83	7
2025-04-30	1-R55	36
2025-04-30	1-S91.109A	1
2025-04-30	1-T67.1XXA	1
2025-04-30	1-other	1910
2025-05-01	0-B08.20	1
2025-05-01	0-B08.4	3
2025-05-01	0-B08.5	5
2025-05-01	0-B34.1	3
2025-05-01	0-B97.10	1
2025-05-01	0-B97.11	1
2025-05-01	0-E86.0	19
2025-05-01	0-E86.9	1
2025-05-01	0-E87.0	1
2025-05-01	0-E87.1	11
2025-05-01	0-E87.20	1
2025-05-01	0-E87.29	1
2025-05-01	0-E87.5	8
2025-05-01	0-E87.6	12
2025-05-01	0-E87.70	2
2025-05-01	0-H60.00	1
2025-05-01	0-H60.22	1
2025-05-01	0-H60.392	2
2025-05-01	0-H60.501	3
2025-05-01	0-H60.502	4
2025-05-01	0-H60.503	1
2025-05-01	0-H60.509	1
2025-05-01	0-H60.63	1
2025-05-01	0-H60.90	2
2025-05-01	0-H60.92	1
2025-05-01	0-L03.011	6
2025-05-01	0-L03.012	4
2025-05-01	0-L03.019	1
2025-05-01	0-L03.031	4
2025-05-01	0-L03.032	4
2025-05-01	0-L03.113	4
2025-05-01	0-L03.114	1
2025-05-01	0-L03.115	8
2025-05-01	0-L03.116	10
2025-05-01	0-L03.119	6
2025-05-01	0-L03.211	3
2025-05-01	0-L03.213	6
2025-05-01	0-L03.311	1
2025-05-01	0-L03.317	1
2025-05-01	0-L03.811	1
2025-05-01	0-L03.818	1
2025-05-01	0-L03.90	16
2025-05-01	0-L23.7	1
2025-05-01	0-L55.9	1
2025-05-01	0-L74.0	1
2025-05-01	0-L74.3	1
2025-05-01	0-M62.82	2
2025-05-01	0-M79.89	41
2025-05-01	0-N17.9	18
2025-05-01	0-R41.0	3
2025-05-01	0-R41.3	2
2025-05-01	0-R41.82	16
2025-05-01	0-R41.89	1
2025-05-01	0-R50.81	1
2025-05-01	0-R50.9	70
2025-05-01	0-R53.0	1
2025-05-01	0-R53.1	23
2025-05-01	0-R53.81	4
2025-05-01	0-R53.83	13
2025-05-01	0-R55	91
2025-05-01	0-S81.801A	3
2025-05-01	0-S81.802A	1
2025-05-01	0-S81.811A	3
2025-05-01	0-S81.812A	1
2025-05-01	0-S81.819A	2
2025-05-01	0-S91.002S	1
2025-05-01	0-S91.012A	1
2025-05-01	0-S91.109	1
2025-05-01	0-S91.119A	1
2025-05-01	0-S91.209A	1
2025-05-01	0-S91.212A	1
2025-05-01	0-S91.302A	1
2025-05-01	0-S91.309A	1
2025-05-01	0-S91.311A	1
2025-05-01	0-S91.312A	2
2025-05-01	0-S91.331A	1
2025-05-01	0-S91.332A	2
2025-05-01	0-W57.XXXA	12
2025-05-01	0-W57.XXXS	1
2025-05-01	0-other	9464
2025-05-01	1-B34.1	1
2025-05-01	1-E86.0	7
2025-05-01	1-E86.1	3
2025-05-01	1-E87.0	1
2025-05-01	1-E87.1	19
2025-05-01	1-E87.20	5
2025-05-01	1-E87.29	2
2025-05-01	1-E87.5	14
2025-05-01	1-E87.6	6
2025-05-01	1-E87.70	4
2025-05-01	1-E87.8	2
2025-05-01	1-L03.019	1
2025-05-01	1-L03.113	2
2025-05-01	1-L03.115	2
2025-05-01	1-L03.116	4
2025-05-01	1-L03.119	4
2025-05-01	1-L03.213	1
2025-05-01	1-L03.311	1
2025-05-01	1-L03.315	1
2025-05-01	1-L03.90	8
2025-05-01	1-M62.82	2
2025-05-01	1-M79.89	11
2025-05-01	1-N17.9	35
2025-05-01	1-R41.0	10
2025-05-01	1-R41.3	1
2025-05-01	1-R41.82	29
2025-05-01	1-R41.89	2
2025-05-01	1-R50.82	1
2025-05-01	1-R50.9	13
2025-05-01	1-R53.1	29
2025-05-01	1-R53.2	1
2025-05-01	1-R53.81	6
2025-05-01	1-R53.83	2
2025-05-01	1-R55	31
2025-05-01	1-S81.802A	1
2025-05-01	1-other	1779
2025-05-02	0-B08.4	2
2025-05-02	0-B34.1	7
2025-05-02	0-E86.0	21
2025-05-02	0-E87.0	1
2025-05-02	0-E87.1	11
2025-05-02	0-E87.20	1
2025-05-02	0-E87.29	1
2025-05-02	0-E87.5	8
2025-05-02	0-E87.6	12
2025-05-02	0-E87.70	2
2025-05-02	0-H60.11	1
2025-05-02	0-H60.12	1
2025-05-02	0-H60.332	1
2025-05-02	0-H60.391	1
2025-05-02	0-H60.501	1
2025-05-02	0-H60.502	1
2025-05-02	0-H60.503	1
2025-05-02	0-H60.509	1
2025-05-02	0-H60.90	5
2025-05-02	0-H60.91	2
2025-05-02	0-L03.011	7
2025-05-02	0-L03.012	4
2025-05-02	0-L03.019	1
2025-05-02	0-L03.031	3
2025-05-02	0-L03.032	2
2025-05-02	0-L03.039	2
2025-05-02	0-L03.113	3
2025-05-02	0-L03.114	2
2025-05-02	0-L03.115	7
2025-05-02	0-L03.116	7
2025-05-02	0-L03.119	2
2025-05-02	0-L03.211	2
2025-05-02	0-L03.213	10
2025-05-02	0-L03.316	1
2025-05-02	0-L03.317	1
2025-05-02	0-L03.90	14
2025-05-02	0-M62.82	5
2025-05-02	0-M79.89	40
2025-05-02	0-N17.9	22
2025-05-02	0-R41.0	2
2025-05-02	0-R41.3	1
2025-05-02	0-R41.82	23
2025-05-02	0-R50.81	1
2025-05-02	0-R50.83	1
2025-05-02	0-R50.9	91
2025-05-02	0-R53.1	33
2025-05-02	0-R53.81	5
2025-05-02	0-R53.83	16
2025-05-02	0-R55	102
2025-05-02	0-S81.812A	2
2025-05-02	0-S81.812D	1
2025-05-02	0-S81.819A	1
2025-05-02	0-S81.841A	1
2025-05-02	0-S91.009A	1
2025-05-02	0-S91.012A	1
2025-05-02	0-S91.019A	1
2025-05-02	0-S91.111A	1
2025-05-02	0-S91.119A	1
2025-05-02	0-S91.209A	3
2025-05-02	0-S91.302A	1
2025-05-02	0-S91.312A	3
2025-05-02	0-S91.332A	3
2025-05-02	0-S91.341A	1
2025-05-02	0-T67.1XXA	1
2025-05-02	0-T67.5XXA	1
2025-05-02	0-W57.XXXA	15
2025-05-02	0-other	9663
2025-05-02	1-B34.1	3
2025-05-02	1-E86	1
2025-05-02	1-E86.0	3
2025-05-02	1-E86.1	2
2025-05-02	1-E87.0	4
2025-05-02	1-E87.1	23
2025-05-02	1-E87.20	5
2025-05-02	1-E87.29	2
2025-05-02	1-E87.5	13
2025-05-02	1-E87.6	4
2025-05-02	1-E87.70	8
2025-05-02	1-E87.79	2
2025-05-02	1-E87.8	1
2025-05-02	1-L03.011	1
2025-05-02	1-L03.032	1
2025-05-02	1-L03.113	2
2025-05-02	1-L03.114	1
2025-05-02	1-L03.115	2
2025-05-02	1-L03.116	2
2025-05-02	1-L03.119	1
2025-05-02	1-L03.213	3
2025-05-02	1-L03.311	1
2025-05-02	1-L03.317	1
2025-05-02	1-L03.90	9
2025-05-02	1-M62.82	3
2025-05-02	1-M79.89	10
2025-05-02	1-N17.8	1
2025-05-02	1-N17.9	43
2025-05-02	1-R41.0	4
2025-05-02	1-R41.82	31
2025-05-02	1-R41.89	2
2025-05-02	1-R50.81	3
2025-05-02	1-R50.82	1
2025-05-02	1-R50.9	31
2025-05-02	1-R53.1	27
2025-05-02	1-R53.81	4
2025-05-02	1-R53.83	9
2025-05-02	1-R55	37
2025-05-02	1-other	1960
2025-05-03	0-B08.4	7
2025-05-03	0-B08.5	3
2025-05-03	0-B34.1	8
2025-05-03	0-B97.11	2
2025-05-03	0-E86	1
2025-05-03	0-E86.0	17
2025-05-03	0-E87.1	4
2025-05-03	0-E87.20	1
2025-05-03	0-E87.5	7
2025-05-03	0-E87.6	12
2025-05-03	0-H60.02	1
2025-05-03	0-H60.11	1
2025-05-03	0-H60.311	1
2025-05-03	0-H60.313	1
2025-05-03	0-H60.391	1
2025-05-03	0-H60.501	1
2025-05-03	0-H60.502	4
2025-05-03	0-H60.503	2
2025-05-03	0-H60.509	1
2025-05-03	0-H60.90	1
2025-05-03	0-H60.92	2
2025-05-03	0-L03.011	3
2025-05-03	0-L03.012	3
2025-05-03	0-L03.019	2
2025-05-03	0-L03.032	1
2025-05-03	0-L03.039	1
2025-05-03	0-L03.113	2
2025-05-03	0-L03.114	2
2025-05-03	0-L03.115	1
2025-05-03	0-L03.116	8
2025-05-03	0-L03.119	3
2025-05-03	0-L03.211	6
2025-05-03	0-L03.213	12
2025-05-03	0-L03.311	2
2025-05-03	0-L03.312	1
2025-05-03	0-L03.90	10
2025-05-03	0-L74.0	4
2025-05-03	0-M62.82	3
2025-05-03	0-M79.89	26
2025-05-03	0-N17.9	16
2025-05-03	0-R41.0	1
2025-05-03	0-R41.3	3
2025-05-03	0-R41.82	23
2025-05-03	0-R41.89	1
2025-05-03	0-R50.81	2
2025-05-03	0-R50.9	91
2025-05-03	0-R53.1	28
2025-05-03	0-R53.81	8
2025-05-03	0-R53.83	16
2025-05-03	0-R55	103
2025-05-03	0-S81.801A	4
2025-05-03	0-S81.802A	1
2025-05-03	0-S81.811A	2
2025-05-03	0-S81.812A	6
2025-05-03	0-S81.819A	2
2025-05-03	0-S81.852D	1
2025-05-03	0-S81.859A	1
2025-05-03	0-S91.002D	1
2025-05-03	0-S91.011A	1
2025-05-03	0-S91.115A	2
2025-05-03	0-S91.209A	1
2025-05-03	0-S91.311A	3
2025-05-03	0-S91.312A	2
2025-05-03	0-S91.339A	1
2025-05-03	0-S91.341A	1
2025-05-03	0-T67.02XA	1
2025-05-03	0-T67.5XXA	3
2025-05-03	0-W57.XXXA	7
2025-05-03	0-other	8462
2025-05-03	1-E86.0	3
2025-05-03	1-E86.1	1
2025-05-03	1-E87.0	1
2025-05-03	1-E87.1	11
2025-05-03	1-E87.20	10
2025-05-03	1-E87.21	1
2025-05-03	1-E87.29	4
2025-05-03	1-E87.5	6
2025-05-03	1-E87.6	5
2025-05-03	1-E87.70	4
2025-05-03	1-E87.79	2
2025-05-03	1-L03.113	1
2025-05-03	1-L03.115	3
2025-05-03	1-L03.116	7
2025-05-03	1-L03.119	1
2025-05-03	1-L03.211	1
2025-05-03	1-L03.213	1
2025-05-03	1-L03.90	8
2025-05-03	1-M62.82	6
2025-05-03	1-M79.89	4
2025-05-03	1-N17.9	45
2025-05-03	1-R41.0	4
2025-05-03	1-R41.3	1
2025-05-03	1-R41.82	26
2025-05-03	1-R41.89	1
2025-05-03	1-R50.81	1
2025-05-03	1-R50.9	16
2025-05-03	1-R53.1	14
2025-05-03	1-R53.81	3
2025-05-03	1-R53.83	3
2025-05-03	1-R55	29
2025-05-03	1-S81.802A	2
2025-05-03	1-S81.812A	1
2025-05-03	1-S91.309A	1
2025-05-03	1-S91.311A	2
2025-05-03	1-other	1645
2025-05-04	0-B08.4	11
2025-05-04	0-B08.5	2
2025-05-04	0-B34.1	6
2025-05-04	0-E86	1
2025-05-04	0-E86.0	14
2025-05-04	0-E87.1	1
2025-05-04	0-E87.20	1
2025-05-04	0-E87.29	2
2025-05-04	0-E87.3	1
2025-05-04	0-E87.5	6
2025-05-04	0-E87.6	12
2025-05-04	0-E87.70	2
2025-05-04	0-E87.79	1
2025-05-04	0-E87.8	2
2025-05-04	0-H60.01	2
2025-05-04	0-H60.11	1
2025-05-04	0-H60.392	1
2025-05-04	0-H60.501	2
2025-05-04	0-H60.502	6
2025-05-04	0-H60.503	1
2025-05-04	0-H60.90	2
2025-05-04	0-H60.91	1
2025-05-04	0-H60.92	1
2025-05-04	0-L03.011	8
2025-05-04	0-L03.012	4
2025-05-04	0-L03.019	3
2025-05-04	0-L03.032	1
2025-05-04	0-L03.114	3
2025-05-04	0-L03.115	7
2025-05-04	0-L03.116	7
2025-05-04	0-L03.119	2
2025-05-04	0-L03.211	2
2025-05-04	0-L03.213	7
2025-05-04	0-L03.312	1
2025-05-04	0-L03.314	1
2025-05-04	0-L03.317	2
2025-05-04	0-L03.818	1
2025-05-04	0-L03.90	14
2025-05-04	0-L23.7	1
2025-05-04	0-L55.9	1
2025-05-04	0-L74.0	1
2025-05-04	0-M62.82	5
2025-05-04	0-M79.89	39
2025-05-04	0-N17.9	13
2025-05-04	0-R41.3	1
2025-05-04	0-R41.82	18
2025-05-04	0-R41.840	2
2025-05-04	0-R41.89	1
2025-05-04	0-R50.81	2
2025-05-04	0-R50.83	1
2025-05-04	0-R50.9	76
2025-05-04	0-R53	1
2025-05-04	0-R53.1	32
2025-05-04	0-R53.81	4
2025-05-04	0-R53.83	12
2025-05-04	0-R55	74
2025-05-04	0-S81.801A	2
2025-05-04	0-S81.811A	6
2025-05-04	0-S81.812A	3
